Data de Publicação,Título,Resumo,Palavras-chave,Qtd. de Autores,Autor 1,Autor 2,Autor 3,Autor 4,Autor 5,Autor 6,Afiliação 1,Afiliação 2,Afiliação 3,Afiliação 4,Afiliação 5,Afiliação 6,Url Artigo,Revista
2014-08-18,ADERÊNCIA AO DISCLOSURE RELATIVO À AJUSTE A VALOR PRESENTE NAS EMPRESAS LISTADAS NA BM&FBOVESPA,"A presente pesquisa teve dois objetivos principais: levantar os graus de cumprimento às orientações de divulgação definidas no CPC 12 pelas companhias listadas na Bolsa de Valores, Mercadorias e Futuros (BM&FBovespa); e identificar os incentivos capazes de explicar a aderência das firmas ao disclosure além da exigência normativa. Para tanto, a partir do normativo, construiu-se métrica de pesquisa contendo 17 itens passíveis de divulgação pelas firmas, e, em seguida, verificou-se a sua aderência por 315 companhias listadas na  BM&FBovespa. Constatou-se que as empresas apresentaram baixo grau de cumprimento às orientações de divulgação. A partir de testes de diferenças entre médias, verificou-se que as variáveis Setor Construção, Internacionalização, Firma de Auditoria e Governança Corporativa estão associadas às empresas de maiores níveis de disclosure. Além disso, com base na Análise de Regressão, não se pode rejeitar a hipótese de que o disclosure relativo ao Ajuste a Valor Presente pode ser explicado por fatores econômicos, patrimoniais e institucionais das firmas.",Disclosure. Ajuste a Valor Presente. Fatores Explicativos.,3,Falber Cristiano Oliveira de Sousa,Patrícia Vasconcelos Rocha Mapurunga,Vera Maria Rodrigues Ponte,,,,Universidade Federal do Ceará,Universidade Federal do Ceará,Universidade Federal do Ceará,,,,https://www.revistas.usp.br/rco/article/view/55456,Revista de Contabilidade e Organizações – RCO
2017-05-31,UM ESTUDO DAS ESTRATÉGIAS DE INTERNACIONALIZAÇÃO DAS INDÚSTRIAS FARMACÊUTICAS BRASILEIRAS,"O objetivo desta pesquisa foi analisar as estratégias de internacionalização utilizadas por quatro indústrias farmacêuticas brasileiras. A metodologia empregada foi a de estudo de caso. A literatura sobre estratégias de internacionalização das empresas ao longo das últimas décadas pode ser dividida sob dois enfoques distintos: a econômica e sob o enfoque organizacional. Considerando as estratégias adotadas pelas farmacêuticas, nota-se uma aproximação com o modelo econômico do paradigma eclético e com o modelo comportamental da Escola de Uppsala. Percebeu-se que o modo de entrada na Internacionalização, da EUROFARMA, EMS e CRISTÁLIA foi por exportação adotando o processo de gradualismo do modelo Uppsala, e a BIOLAB por via contratual e não considerou   a menor distância psíquica em relação aos demais laboratórios. Todas com foco em P& D, Inovação e encontram-se em estágios diferentes em seu processo de internacionalização, gerando um aprendizado organizacional que lhes tem permitido se manterem competitivas no mercado internacional.",Palavras-chave. Estratégia de internacionalização. Globalização. Farmacêuticas brasileiras.,2,Antonio José Patrocinio Pereira,Josir Simeone Gomes,,,,,Universidade do Grande Rio,Universidade do Grande Rio,,,,,https://www.revistas.usp.br/rco/article/view/127592,Revista de Contabilidade e Organizações – RCO
2015-04-21,PASSIVOS CONTINGENTES NA BOLSA DE VALORES DE NOVA YORK: UMA ANÁLISE COMPARATIVA ENTRE AS EMPRESAS ESTRANGEIRAS,"O estudo levantou os passivos contingentes de 102 empresas que publicam seus demonstrativos financeiros em IFRS na NYSE. Considerou-se que os seguintes fatores poderiam afetar a significância financeira dos passivos contingentes: (i) setor da empresa, (ii) o sistema legal do país da empresa e (iii) os valores sociais do país da empresa, refletidos pela teoria de Gray (1988). A teoria de Gray (1988) pôde ser confirmada na análise isolada dos países latinos desenvolvidos (Brasil), anglo (Inglaterra) e Ásia colonial (China). Os passivos contingentes também se destacam com distribuições diferentes entre os continentes, onde na América Latina a predominância é dos tributários, na Europa os processos cíveis e na Ásia / Pacífico as garantias financeiras. Verificou-se que as empresas brasileiras tendem a evidenciar mais contingências que as demais e que a maioria das contingências lá evidenciadas (67%) são tributárias. As contingências ambientais são mais relevantes nas empresas do setor de petróleo e gás.",Passivos contingentes. Gray (1988). Cultura,2,Eduardo Baldoino,José Alonso Borba,,,,,Universidade Federal de Santa Catarina,Universidade Federal de Santa Catarina,,,,,https://www.revistas.usp.br/rco/article/view/68395,Revista de Contabilidade e Organizações – RCO
2014-12-18,CARACTERÍSTICAS DO COMITÊ DE AUDITORIA E O GERENCIAMENTO DE RESULTADOS: UM ESTUDO NAS EMPRESAS LISTADAS NA BM&FBOVESPA,"O estudo teve como objetivo verificar se características do Comitê de Auditoria refletem no Gerenciamento de Resultados (GR) das empresas brasileiras listadas na BM&FBovespa. Foram analisadas 31 empresas em 2010 e 33 empresas no ano de 2011. A população corresponde as empresas listadas na BM&FBovespa, totalizando 415 empresas. Foram excluídas as instituições financeiras e as empresas que não possuem Comitê de Auditoria, restando um total de 61 empresas. Desse total foram excluídas as empresas que não possuíam as características estudadas, tamanho, expertise e independência, e aquelas que não possuíam informações completas para o cálculo do gerenciamento de resultados pelo modelo Jones modificado, restando à amostra de 31 empresas em 2010 e 33 empresas em 2011. Os resultados apontam que a maior parte dos Comitês de Auditoria são compostos por até três membros e com até dois membros considerados independentes. No que tange a expertise constatou-se igual distribuição de frequência para empresas com um e dois membros formados na área contábil ou em áreas afins da área financeira, o que totaliza aproximadamente 50% das empresas. Na relação do GR e as características do comitê de auditoria, no ano 2010 constatou-se que apenas três variáveis, alavancagem, auditoria e setor contribuíam significativamente para o modelo inicial. Averiguou-se que apenas a variável alavancagem apresentou influência sobre a variável dependente. Já o ano 2011 demonstrou que nenhuma das variáveis independentes estudadas apresentou relação com a variável dependente denominada GR. Concluiu-se que nenhuma das características do Comitê de Auditoria estudadas apresentaram influência sobre o GR.",Comitê de Auditoria. Gerenciamento de Resultados. Governança Corporativa.,4,Paulo Roberto da Cunha,Thifany Hillesheim,Dinorá Baldo de Faveri,Moacir Manoel Rodrigues Junior,,,Universidade Regional de Blumenau Universidade do Estado de Santa Catarina,Universidade do Estado de Santa Catarina,Universidade do Estado de Santa Catarina,Universidade Federal do Paraná,,,https://www.revistas.usp.br/rco/article/view/58500,Revista de Contabilidade e Organizações – RCO
2015-12-31,EFICIÊNCIA NO DESEMPENHO ECONÔMICO-FINANCEIRO DE COOPERATIVAS DE CRÉDITO BRASILEIRAS,"O objetivo desta pesquisa consiste em verificar a eficiência global no desempenho econômico-financeiro de cooperativas de crédito brasileiras. Para tanto, adotou-se a metodologia denominada pelo acrônimo PEARLS, aplicada as 25 maiores cooperativas de crédito brasileiras, para o período de 2008 a 2012. Os indicadores do PEARLS foram submetidos à Análise de Componentes Principais para seleção dos mais relevantes em termos de informação, os quais foram utilizados para determinar a eficiência das cooperativas por meio do método multicritério TOPSIS. Os resultados apontaram uma concentração de cooperativas pertencentes ao Sicoob e à Unicred entre as mais eficientes da amostra, e entre as menos eficientes há maior predominância de cooperativas filiadas ao Sicredi. As cooperativas de crédito brasileiras podem elevar seu desempenho e adequar sua estrutura com melhorias no desempenho e na eficiência, e, consequentemente, com sua principal função, que consiste em zelar pela maximização dos produtos e serviços ofertados aos cooperados.",Cooperativas de crédito. Sistema de Crédito Nacional. Desempenho econômico-financeiro.,2,Vanderlei Gollo,Tarcísio Pedro da Silva,,,,,Universiadde Comunitária da Região de Chapecó,Universidade Regional de Blumenau,,,,,https://www.revistas.usp.br/rco/article/view/88099,Revista de Contabilidade e Organizações – RCO
2014-08-18,ENSINO DE CONTABILIDADE NA GRADUAÇÃO EM ADMINISTRAÇÃO: UMA ANÁLISE SOB A PERSPECTIVA DISCENTE,"O objetivo principal deste estudo foi analisar atitudes discentes do curso de graduação em Administração em relação as disciplinas da área de Contabilidade de quatro instituições de ensino superior, em Minas Gerais. Quanto a metodologia, o estudo envolveu uma avaliação quantitativa em que foram aplicados questionários estruturados a uma amostra de 261 graduandos em Administração para analisar atitude em relação ao ensino de Contabilidade. Foram utilizadas as seguintes técnicas de análise de dados: estatística descritiva e análise fatorial. Os resultados apontaram como adequado o modelo com 36 variáveis para mensurar atitude, após os testes de KMO, Esfericidade de Bartlett e Comunalidades que indicaram grau satisfatório de ajuste e confiabilidade dos dados, e, portanto, foi submetido a análise fatorial. Com aproximadamente 62% de variância total explicada obteve-se 11 fatores. Os fatores foram denominados: (i) Implicações do ensino de contabilidade na prática; (ii) Autoconfiança; (iii) Interesse pessoal; (iv) Dificuldade percebida; (v) Utilidade da monitoria; (vi) Domínio de habilidades em nível prático; (vii) Importância percebida; (viii) Prática Interdisciplinar; (ix) Domínio de habilidade em nível teórico; (x) Forma de aprendizagem; e o fator 11 não constituiu um constructo por apresentar apenas uma variável.",Ensino de Contabilidade. Graduação em Administração. Atitude Discente,2,Guilherme de Freitas Borges,Flávia Luciana Naves Mafra,,,,,Professor do Instituto Federal do Triângulo Mineiro.,Professora da Universidade Federal de Lavras.,,,,,https://www.revistas.usp.br/rco/article/view/55607,Revista de Contabilidade e Organizações – RCO
2015-12-31,O IMPACTO DO NÍVEL DE DISCLOSURE SOBRE O CUSTO DE CAPITAL PRÓPRIO DAS COMPANHIAS ABERTAS BRASILEIRAS,"O objetivo deste estudo foi analisar o nível de disclosure e sua relação com o custo de capital próprio das empresas de capital aberto, após a conversão das normas contábeis brasileiras para os IFRS. A principal teoria utilizada para sustentar os achados desta pesquisa quanto ao nível de disclosure foi a Teoria da Divulgação, demonstrando também a importância das informações contábeis para os seus diversos usuários. A pesquisa foi orientada através de uma análise descritiva e explicativa, onde foram analisadas 66 empresas entre os anos de 2005 até 2011, sendo calculado o custo de capital e o índice de disclosure para cada organização. Aplicou-se o método de regressão com dados em painel, com a finalidade de escolher um, dentre os três principais modelos, Pooled, Efeitos Fixos e Efeitos Aleatórios, que fosse mais adequado para demonstrar se e de que forma o nível de disclosure afeta no custo de capital das empresas. Os resultados encontrados demonstram que não existe evidências estatísticas de que o nível de disclosure tem relação com o custo do capital, após a conversão para as normas internacionais de contabilidade.",Cost of Equity. Panel Data. Disclosure. IFRS.,2,Davy Antonio da Silva,Laura Edith Taboada Pinheiro,,,,,Universidade Federal de Uberlândia,Universidade Federal de Minas Gerais,,,,,https://www.revistas.usp.br/rco/article/view/97726,Revista de Contabilidade e Organizações – RCO
2020-07-30,Viés de confirmação na tomada de decisão gerencial: um estudo experimental com gestores e contadores,"O trabalho teve como objetivo analisar a presença do viés de confirmação em gestores e contadores em um processo de tomada de decisão gerencial, bem como analisar se a forma com que as informações econômico-financeiras são apresentadas influencia o viés de confirmação desses indivíduos em suas decisões. Para atender ao objetivo da pesquisa, utilizou-se a metodologia experimental, aplicada a uma amostra de 86 contadores, 68 gestores e de 118 pessoas com atividades diversas (grupo controle). Os resultados demonstraram que a maioria dos gestores e dos contadores apresentaram viés de confirmação em processos de tomada de decisões gerenciais, que os fatores tipo (positiva ou negativa) e nível (simples ou complexa) não influenciam o viés de confirmação na tomada da decisão gerencial e que a informação negativa pode atenuar o viés de confirmação na escolha da informação mais importante.",Viés de confirmação. Tomada de decisão. Economia comportamental. Gestores. Contadores,4,Daniel Fonseca Costa,Francisval de Melo Carvalho,Bruno César de Melo Moreira,Washington Santos Silva,,,Instituto Federal de Educação,Universidade Federal de Lavras,Instituto Federal de Educação,Instituto Federal de Educação,,,https://www.revistas.usp.br/rco/article/view/164200,Revista de Contabilidade e Organizações – RCO
2012-12-31,"Juros altos, fontes de financiamento e estrutura de capital: o endividamento de empresas brasileiras no período 1997-2006","Estudos ressaltaram a necessidade de se incorporar à análise das estruturas de capital das empresas fatores que não apenas as suas próprias características. Rajan e Zingales (1995) e Booth et al. (2001) indicaram a importância de incorporar fatores institucionais e Faulkender e Petersen (2006) apontaram a necessidade de se incorporar não apenas fatores relacionados à característica da firma (o lado da demanda), mas também fatores relacionados à fonte dos recursos (o lado da oferta). O presente trabalho analisa a influência do acesso a (1) fontes de recursos com taxas de juros diferenciadas (subsidiadas) e a (2) recursos em moeda estrangeira, que representam fatores institucionais e/ou o lado da oferta de recursos, no endividamento de empresas brasileiras nos anos 1997 a 2006, período em que várias pré condições macroeconômicas para o desenvolvimento das atividades empresariais no Brasil estiveram longe do minimamente razoável, permitindo analisar o que fizeram as empresas brasileiras com suas estruturas de capital em um ambiente de altas taxas de juros. Para tanto, foram utilizadas variáveis clássicas da literatura de estrutura de capital e variáveis representativas de fatores institucionais num painel de dados referente a empresas brasileiras de setores industriais, cujas ações foram negociadas na BM&FBovespa no período 1997-2006. Os resultados demonstraram que: i) as fontes diferenciadas de recursos e as linhas em moeda estrangeira tiveram participação significativa no nível de endividamento de empresas brasileiras; e ii) a inclusão do acesso a estas fontes, juntamente com variáveis comumente utilizadas (tamanho, rentabilidade etc.) nos modelos de análise do nível de endividamento, contribuiu para o entendimento da estrutura de capital de empresas brasileiras.",Estrutura de capital. Fontes de financiamento. Taxas de juros diferenciadas. Teoria de trade-off. Teoria de pecking order,2,Mauricio Ribeiro do Valle,Tatiana Albanez,,,,,,,,,,,https://www.revistas.usp.br/rco/article/view/52667,Revista de Contabilidade e Organizações – RCO
2015-04-21,ATIVOS BIOLÓGICOS NA DVA: O QUE VEM SENDO DIVULGADO NO BRASIL,"A Demonstração do Valor Adicionado (DVA) é uma demonstração contábil que evidencia a riqueza criada pela entidade e como essa riqueza é distribuída. Sua divulgação tornou-se obrigatória às companhias abertas no Brasil a partir de 2008.  O objetivo desse trabalho é estudar como vem sendo feita a divulgação de mensurações a valor justo de ativos biológicos na DVA. Esses ativos foram escolhidos pois, desde 2010, por ocasião da adoção das Normas Internacionais de Relatório Financeiro (IFRS) no Brasil, os ativos biológicos passaram a ser avaliados a valor justo. A partir da base de dados da Fipecafi, foram selecionadas todas as empresas que em 2012 destacaram saldo de ativos biológicos em seu Balanço Patrimonial e que, ao mesmo tempo, divulgaram a DVA. A partir desse critério, foram selecionadas 54 empresas. Destas, apenas 39 adotaram o valor justo para a mensuração dos ativos biológicos. Os resultados revelam que a ampla maioria das empresas da amostra que adotou o valor justo na avaliação desses ativos não evidenciou explicitamente tais efeitos na DVA (32 casos) e as poucas empresas que o fizeram utilizaram classificações distintas. Esses resultados demonstram aos preparadores e auditores a necessidade de uma melhor apresentação dessas informações na DVA e ressaltam aos usuários a necessidade de maiores cuidados na análise e interpretação das informações divulgadas nessa demonstração. As evidências encontradas podem motivar o Comitê de Pronunciamentos Contábeis a avaliar a necessidade de revisão do CPC 09 com o objetivo de clarificar o tratamento dos ganhos e perdas a valor justo na DVA.",Demonstração do Valor Adicionado. Ativos Biológicos. Divulgação,2,Bruno Meirelles Salotti,Ariovaldo dos Santos,,,,,Universidade de São Paulo. Faculdade de Economia,Universidade de São Paulo. Faculdade de Economia,,,,,https://www.revistas.usp.br/rco/article/view/88025,Revista de Contabilidade e Organizações – RCO
2021-04-12,Avaliação da capacidade informacional das demonstrações contábeis e fiscais no mercado secundário de títulos públicos brasileiro,"Este estudo de propôs avaliar a capacidade informacional das demonstrações contábeis e fiscais, a partir da construção de modelos que permitam identificar a relação entre um conjunto de variáveis representativas e o apreçamento dos títulos públicos do governo federal brasileiro. Para tanto, foram levantadas as séries históricas das taxas de juros de compra dos principais títulos públicos e mais 43 variáveis contábeis e fiscais, no período de 2010 a 2018. Após a estimação dos parâmetros através de modelos de regressão linear, os resultados sugerem que informações constantes no Balanço-Geral da União (BGU), Tesouro Transparente (TT), Relatório de Gestão Fiscal (RGF) e informações do Banco Central do Brasil (BCB), possuem capacidade predizer, refletir e/ou confirmar a expectativas dos investidores de títulos públicos. As implicações práticas desses achados contribuem como referências para melhorar a comunicação com os principais stakeholders das informações contábeis e fiscais do Governo Federal, em especial os investidores de títulos públicos. Ademais, permitem conhecer as potencialidades de cada relatório, possibilitando o uso complementar destas informações para fins de planejamento e acompanhamento da situação patrimonial e fiscal do Governo Federal.",Títulos públicos. Capacidade informacional. Contabilidade pública. Setor público,1,Diego Rodrigues Boente,,,,,,Fucape Business School,,,,,,https://www.revistas.usp.br/rco/article/view/169063,Revista de Contabilidade e Organizações – RCO
2012-09-27,Aderência às normas internacionais de contabilidade pelas empresas brasileiras,"No Brasil, o processo de convergência às normas internacionais de contabilidade teve início com as alterações da lei das Sociedades Anônimas (6.404/76), promovidas pelas leis 11.638/07 e 11.941/09. A legislação fiscal brasileira sempre influenciou a prática contábil. Contudo, a nova legislação possibilitou a separação de critérios contábeis e fiscais para a avaliação patrimonial. O presente estudo visa responder a seguinte questão: Será que as empresas, diante de uma situação de alteração da legislação e normatização vigentes, porém com a possibilidade de adotar práticas alternativas, adotariam estas novas práticas, em detrimento das antigas, promovendo uma contabilidade de fato e de direito plenamente idênticas, no tocante aos critérios de depreciação? Para atingir este objetivo, um estudo empírico sobre as empresas brasileiras listadas na BM&F Bovespa foi realizado. Os resultados indicaram que um percentual elevado de empresas adotaram as novas práticas. No entanto, ainda foram identificadas empresas que utilizam as taxas fiscais para apuração da depreciação de ativos imobilizados.",Convergência. depreciação. taxas fiscais de depreciação. taxas por estimativa de vida útil econômica. imobilizado,5,Mac Daves de Morais Freire,Michele Rílany Rodrigues Machado,Lúcio Souza Machado,Emerson Santana Souza,Johnny Jorge de Oliveira,,,,,,,,https://www.revistas.usp.br/rco/article/view/52654,Revista de Contabilidade e Organizações – RCO
2016-08-29,ESTRUTURA DE FINANCIAMENTO DAS FIRMAS DE ENERGIA ELÉTRICA NO BRASIL: UMA ABORDAGEM À PECKING ORDER THEORY (POT),"Este artigo discute resultados de pesquisa sobre formas de financiamento do negócio de energia elétrica no Brasil, por controle de capital, utilizando amostra de 31 firmas, de 1997 a 2013. A pesquisa investiga como essas firmas são preponderantemente financiadas, por capital próprio (CP) seguindo a Pecking OrderTheory (POT) ou capital de terceiros (CT), e ainda como financiamento e taxa de retorno se relacionam. O objetivo é analisar as formas de financiamento e a relação do uso preponderante de capital (UPC) com retorno preponderante de capital (RPC). A metodologia utiliza modelos analíticos e regressão linear multivariada para obtenção dos resultados. Os resultados sugerem que as firmas tem financiamento compatível com a POT; a relação entre CP e CT é menor nas firmas com controle privado; o retorno das firmas com controle privado é superior ao das firmas com controle governamental, o UPC com deslocamento dinâmico, é inverso ao RPC. A pesquisa inova e se diferencia por relacionar UPC com RPC.",Pecking Order Theory e Estrutura de Capital. Relacionamento do Uso Preponderante de Capital Próprio (UPC) com Retorno Preponderante de Capital (RPC). Preferência por formas de financiamento das firmas de energia elétrica.,4,José Antonio De França,Sandra Isaelle Figueiredo dos Santos,Wilfredo Sosa Sandoval,Átila Pires dos Santos,,,Universidade de Brasilia,Universidade de Brasilia,Universidade Católica de Brasilia,Instituto Federal de Educação,,,https://www.revistas.usp.br/rco/article/view/111487,Revista de Contabilidade e Organizações – RCO
2012-12-31,Relação entre o ciclo de vida organizacional e o planejamento em empresas metalúrgicas do município de Brusque-SC,"Este trabalho tem por objetivo analisar o relacionamento entre os estágios do ciclo de vida organizacional e o processo de planejamento das empresas. Para determinação do estágio do ciclo de vida foi utilizado o modelo teórico proposto por Miller e Friesen (1994). A pesquisa descritiva, desenvolvida por meio de uma amostra por acessibilidade, com análise quantitativa, foi realizada com 30 empresas do setor metalúrgico do município de Brusque-SC. Na análise dos dados foram utilizadas técnicas de estatística descritiva (média), análise discriminante e de correlação. Os resultados apontam que a maior parte das empresas pesquisadas situa-se nas fases de nascimento e declínio. Os artefatos de planejamento mais utilizados são estratégias, objetivos de longo prazo, cenários internos e planos de investimentos (planejamento estratégico), planos de investimentos no ativo permanente (orçamento) e acompanhamento do fluxo de caixa (controle orçamentário). Conclui-se que existe relação entre os estágios do ciclo de vida e o nível de planejamento utilizado pelas empresas. Porém, os artefatos de planejamento são utilizados de maneira diferente, dependendo do estágio de desenvolvimento da empresa.",Ciclo de vida organizacional. Planejamento. Empresas metalúrgicas,4,Roberto Carlos Klann,Patrícia Aparecida Klann,Kátia Regina Postai,Maria José Ribeiro,,,,,,,,,https://www.revistas.usp.br/rco/article/view/52670,Revista de Contabilidade e Organizações – RCO
2012-09-27,Impacto da mensuração a valor justo na crise financeira mundial: Identificando a percepção de especialistas em economia e mercado financeiro,"Em busca das razões que ocasionaram a crise financeira mundial, diversos aspectos relacionados à regulamentação dos mercados têm sido discutidos. Na área de contabilidade, questiona-se, especialmente, se a mensuração pelo valor justo (fair value), caracterizada por sua inerente subjetividade, teve algum impacto na deflagração ou no agravamento da crise financeira mundial. Dentro desse contexto, o presente estudo tem como objetivo identificar a percepção de especialistas em economia e mercado financeiro no que diz respeito ao impacto da mensuração a valor justo na crise financeira mundial. Para isso, foram realizadas entrevistas semiestruturadas com 13 profissionais com extenso conhecimento nas áreas de economia e mercados financeiros, incluindo os ex-ministros da Fazenda e os ex-presidentes do Banco Central do Brasil. Os resultados encontrados indicam que a contabilidade a valor justo não teve um papel decisivo na deflagração da crise financeira e que tampouco poderia ter evitado a mesma. Ao contrário, alguns especialistas mencionaram que a crise global talvez fosse descoberta mais tardiamente, caso os bancos não utilizassem uma contabilidade baseada no valor justo. Para os entrevistados, entre os principais fatores que ocasionaram a crise financeira, destacam-se: a alavancagem excessiva por parte dos bancos, a utilização de instrumentos financeiros modernos e a política monetária frouxa por parte do governo norte-americano.",Mensuração. valor justo. crise financeira. crise econômica.,3,Eric Barreto,Fernando Dal Ri Murcia,Iran Siqueira Lima,,,,,,,,,,https://www.revistas.usp.br/rco/article/view/52656,Revista de Contabilidade e Organizações – RCO
2013-12-07,PERCEPÇÃO DOS DISCENTES DA DISCIPLINA DE CONTABILIDADE INTRODUTÓRIA: UMA ANÁLISE POR MEIO DA ENTROPIA INFORMACIONAL EM DIFERENTES CURSOS DE GRADUAÇÃO,"O objetivo deste estudo é verificar qual a percepção dos alunos da disciplina de contabilidade introdutória em diferentes cursos de graduação, aplicando-se a entropia informacional, uma medida de dispersão dos dados. Pesquisa descritiva, com abordagem quantitativa, foi realizada por meio de survey, com um questionário fundamentado em Paswan e Young (2002), contendo informações sobre o envolvimento do professor em sala de aula, interesse do aluno, interação professor/aluno, demanda da disciplina e organização da disciplina. A população compreende sete turmas e 172 respondentes. Trata-se de alunos que cursaram a disciplina de contabilidade introdutória ou equivalente nos cursos de Administração, Ciências Contábeis, Ciências Econômicas, Tecnólogo em Comércio Exterior, Turismo e Sistemas de Informação de uma Instituição de Ensino Superior de Santa Catarina. Com a utilização da técnica de entropia informacional foi possível identificar as questões que apresentaram menor entropia, e, portanto, maior dispersão nas respostas obtidas. Com a utilização de estatística descritiva foi possível identificar o curso que mais contribuiu para as dispersões de dados que se mostraram mais elevados. Conclui-se que o uso da entropia informacional contribuiu para identificar oportunidades de investigação de forma pontual, bem como melhorias na disciplina de contabilidade introdutória nos diferentes cursos de graduação da IES investigada",Percepção dos discentes. Disciplina de Contabilidade Introdutória. Cursos de graduação. Entropia Informacional.,4,Ilse Maria Beuren,Paulo Roberto da Cunha,Viviane Theiss,Adilson Cordeiro,,,Universidade Federal do Paraná,Universidade Regional de Blumenau,Universidade Regional de Blumenau,Logos Contabilidade SS Ltda,,,https://www.revistas.usp.br/rco/article/view/62890,Revista de Contabilidade e Organizações – RCO
2016-12-21,RELAÇÃO ENTRE O NÍVEL DE INTANGIBILIDADE DOS ATIVOS E O VALOR DE MERCADO DAS EMPRESAS,"Este estudo tem por objetivo avaliar se, no âmbito do mercado de capitais brasileiro, há associação entre o nível de intangibilidade dos ativos e a valor de mercado das ações das empresas. O pressuposto é que modelos de negócio baseados significativamente em conhecimento e tecnologias devem promover vantagens competitivas, o que deve se refletir no valor de mercado das empresas. Para a realização dos testes empíricos foram consideradas as informações trimestrais, de 2008 a 2014, das empresas que compõem o índice IBrX 100 da BM&FBovespa. Os resultados da estimação de modelos de regressão de dados em painel com efeitos fixos seccionais e duplo efeitos fixos confirmaram a associação positiva e estatisticamente relevante entre o nível de intangibilidade dos ativos e o grau de valorização das ações, representado pela relação market-to-book. Isso demonstra que maiores investimentos em ativos intangíveis proporcionam uma valorização do preço de mercado da empresa.",Ativos Intangíveis. Market-to-book. Índice de Intangibilidade dos Ativos. Valor de mercado.,4,Franciele Medrado,Gilson Cella,João Vicente Pereira,José Alves Dantas,,,Universidade de Brasília,Universidade de Brasília,Universidade de Brasília,Universidade de Brasília,,,https://www.revistas.usp.br/rco/article/view/119480,Revista de Contabilidade e Organizações – RCO
2015-09-29,DO TEXTO AO CONTEXTO: O USO DA CONTABILIDADE GERENCIAL PELAS PEQUENAS EMPRESAS SOB A PERSPECTIVA TEÓRICA DE BAKHTIN,"O presente artigo tem por objetivo analisar a compreensão do interlocutor a respeito da Contabilidade Gerencial sob a perspectiva teórica de Mikhail Bakhtin sobre a formação do discurso. Bakhtin é um linguista russo que dedicou sua vida à compreensão da comunicação humana, e neste artigo será realizada uma reflexão da Contabilidade Gerencial e seu uso nas pequenas empresas. Desta maneira, o conhecimento do interlocutor (gestor da pequena empresa) sobre a linguagem específica da ciência facilita a compreensão e fornece um caráter maior de utilidade à Contabilidade. Ao final do presente artigo, verificou-se a aplicação das teorias de Bakhtin na Contabilidade Gerencial, pois, além de se compreender como ocorre a formação dos enunciados e dos significados no discurso, analisa-se que o usuário da informação contábil possui papel fundamental no desenvolvimento dos relatórios. Assim, o conhecimento do interlocutor, suas necessidades, seu nível de compreensão e seus objetivos, definem a forma como a comunicação será desenvolvida para ser eficaz.",Contabilidade Gerencial. Comunicação. Bakhtin. Pequenas Empresas,2,Patricia Villa Costa Vaz,Márcia Maria dos Santos Bortolocci Espejo,,,,,Universidade Federal do Paraná,Universidade Federal do Paraná,,,,,https://www.revistas.usp.br/rco/article/view/69215,Revista de Contabilidade e Organizações – RCO
2016-12-21,DIVERSIFICAÇÃO DAS RECEITAS E RISCO DE INSOLVÊNCIA DOS BANCOS BRASILEIROS,"Este estudo teve por objetivo investigar a relação entre a diversificação das receitas dos bancos brasileiros e sua relação com o risco de insolvência. A amostra foi composta por bancos de capital aberto ou não no período de 1996 a 2013. Os resultados indicam que a diversificação das receitas dos bancos, medida pelo Índice Herfindahl-Hirschman e pelo número de setores nos quais cada instituição opera não influenciou o risco de insolvência dos bancos, medido pelo Z-score. Evidências indicam que o crescimento dos ativos aumenta o risco de insolvência, enquanto que o tamanho e a capitalização estão negativamente relacionados. O Z-score também foi considerado sensível a fatores como o crescimento do Produto Interno Bruto e a concorrência, onde o crescimento econômico sinaliza um menor risco, enquanto que a concorrência aumenta o risco individual destas instituições.",Diversificação. Risco de insolvência. Z-score. Índice Herfindahl Hirschman. Instituições Financeiras.,2,Carlos André Marinho Vieira,Luiz Felipe de Araújo Pontes Girão,,,,,Universidade Federal da Paraíba,Universidade Federal da Paraíba,,,,,https://www.revistas.usp.br/rco/article/view/111758,Revista de Contabilidade e Organizações – RCO
2012-12-31,Influência da crise financeira mundial na estrutura econômica das instituições financeiras bancárias brasileiras e seus reflexos no Índice de Basiléia: Uma abordagem comparativa,"Em meio a Crise de Crédito que atingiu instituições financeiras de vários países, entre 2008 e 2009, este trabalho pretende analisar seus efeitos para os maiores bancos brasileiros, realizando um estudo para compreender quais aspectos estão envolvidos. E ainda, faz um levantamento do índice de Basiléia do primeiro trimestre de 2006 até o último trimestre de 2009, para avaliar o impacto no índice e na variação no Balanço Patrimonial que mais contribuiu para as modificações no índice. Tem como questão problema: qual o impacto causado pela crise de crédito nos resultados dos balanços das instituições financeiras, tendo como análise as modificações no índice de Basiléia? Tem como objetivo Identificar os reflexos do agravamento da crise financeira mundial no índice de Basiléia II das Instituições Financeiras. Percebeu-se uma grande influência do Risco de Crédito na composição dos Riscos das Instituições Financeiras Nacionais. Risco este intensificado após o impacto da crise, fato justificável diante da dificuldade na obtenção de crédito externo.",Instituições Financeiras. Índice de Basiléia. Crise Financeira.,4,Mário Sérgio de Almeida,Hudson Fernandes Amaral,Jose Roberto de Souza Francisco,Luiz Alberto Bertucci,,,,,,,,,https://www.revistas.usp.br/rco/article/view/52668,Revista de Contabilidade e Organizações – RCO
